,Unnamed: 0,X,LSOA.code..2011.,Income.Score..rate.,lsoa,Unnamed..0,resid,res_dec,Outdoors.Sub.domain.Score,outdoor_resid,Education..Skills.and.Training.Score,wealth_resid,education_resid
4472,4473,4472,E01004588,0.036,E01004588,5.7965445369482,0.0908666806939972,6,2.139,-0.340993107438369,1.906,0.0908666806939972,-0.115352060216037
4473,4474,4473,E01004589,0.028,E01004589,6.00631504058838,0.289695817599744,9,1.623,-0.316085717459832,0.574,0.289695817599744,-0.15854516031451
4474,4475,4474,E01004590,0.176,E01004590,5.48299551543905,-0.0312084229626656,4,1.7,-0.0020073540333055,6.991,-0.0312084229626656,0.0264373479391477
4475,4476,4475,E01004591,0.125,E01004591,5.55079521944648,-0.03315993188721,4,1.649,-0.131789236251067,4.939,-0.03315993188721,-0.0155969299821014
4476,4477,4476,E01004592,0.171,E01004592,5.71556943917976,0.194527146569026,8,1.379,-0.332737106677409,12.003,0.194527146569026,-0.220929630086135
4478,4479,4478,E01004594,0.028,E01004594,6.08942927601181,0.372810053023179,9,1.332,-0.362790419608287,0.287,0.372810053023179,-0.240925807921039
4479,4480,4479,E01004595,0.05,E01004595,5.6376010593304,-0.0489294051385608,3,1.229,-0.0731198575743579,6.7,-0.0489294051385608,0.0221567847615471
4480,4481,4480,E01004596,0.029,E01004596,5.97777645812075,0.262524905973922,9,1.136,-0.450522147071563,0.249,0.262524905973922,-0.281169852057348
4481,4482,4481,E01004597,0.092,E01004597,5.93864742127976,0.309559132166547,9,1.306,-0.245269780661649,0.775,0.309559132166547,-0.261793256984647
4482,4483,4482,E01004598,0.043,E01004598,5.9361262783922,0.240022118030618,9,1.373,-0.200648256674467,2.626,0.240022118030618,-0.220425294038471
4483,4484,4483,E01004599,0.03,E01004599,6.18389278504907,0.470008903744038,9,0.842,-0.629954473247993,0.521,0.470008903744038,-0.420017828679167
4484,4485,4484,E01004600,0.215,E01004600,5.52383288741112,0.0629681118397417,6,1.597,0.0115887001362998,12.588,0.0629681118397417,0.273867005717065
4485,4486,4485,E01004601,0.125,E01004601,5.59872200304554,0.0147668517118427,5,1.594,0.0455299353863159,3.919,0.0147668517118427,0.0883548706759575
4486,4487,4486,E01004602,0.03,E01004602,5.76369228082545,0.0498083995204183,6,1.819,-0.183033018740994,1.213,0.0498083995204183,-0.0795868475530207
4487,4488,4487,E01004604,0.015,E01004604,5.84704245019842,0.11264350626634,7,1.619,-0.0373178063719944,0.091,0.11264350626634,-0.256702302347587
4488,4489,4488,E01004605,0.099,E01004605,5.59173137826078,-0.0277832149598036,4,1.481,0.0107956014263061,2.296,-0.0277832149598036,-0.02863027126962
4489,4490,4489,E01004606,0.019,E01004606,5.59894609263563,-0.129982167929239,2,1.3,-0.281893584083999,0.915,-0.129982167929239,-0.0070688697795438
4490,4491,4490,E01004607,0.028,E01004607,5.71917189124727,0.002552668258634,5,1.266,-0.253577558802707,0.444,0.002552668258634,-0.105425857375046
4491,4492,4491,E01004608,0.098,E01004608,5.5179356742151,-0.102946589847288,2,1.732,-0.0196098987942487,7.563,-0.102946589847288,0.0011073696795109
4492,4493,4492,E01004609,0.029,E01004609,5.63243837063539,-0.0828131815114419,3,1.846,-0.228163078291829,0.139,-0.0828131815114419,0.0379404709683958
4494,4495,4494,E01004611,0.092,E01004611,5.62369357062652,-0.0053947184866889,4,1.622,-0.255846931376844,6.826,-0.0053947184866889,-0.106591110462422
4495,4496,4495,E01004612,0.158,E01004612,5.54468102687228,0.0058590133181033,5,1.966,-0.0636103906067296,4.682,0.0058590133181033,0.109986637286424
4496,4497,4496,E01004613,0.221,E01004613,5.51018484900979,0.05752609848924,6,2.014,-0.0703579394901669,15.649,0.05752609848924,-0.0907272736282451
4497,4498,4497,E01004614,0.127,E01004614,5.44023492506572,-0.140984884584364,2,1.156,-0.004011108636199,13.995,-0.140984884584364,0.0163898699498623
4498,4499,4498,E01004615,0.254,E01004615,5.60933000406773,0.201804391326692,8,1.416,-0.04378353465192,22.371,0.201804391326692,-0.0807374423247035
4499,4500,4499,E01004616,0.096,E01004616,5.44902670002998,-0.174590905716014,1,1.744,0.0015654978757951,10.605,-0.174590905716014,-0.0808200783024776
4500,4501,4500,E01004617,0.146,E01004617,5.47185669740041,-0.0833773662554081,3,0.934,-0.153384096199499,15.563,-0.0833773662554081,0.0073162950652383
4501,4502,4501,E01004618,0.051,E01004618,5.6716545668699,-0.013508226757257,4,1.719,-0.144595514008551,1.829,-0.013508226757257,-0.127567266618544
4502,4503,4502,E01004619,0.041,E01004619,5.94581991864974,0.246980416604553,9,1.679,-0.0722274170393749,1.471,0.246980416604553,-0.280878425520747
4503,4504,4503,E01004620,0.074,E01004620,5.80979041659504,0.156084052329366,8,1.378,-0.26730105775509,2.756,0.156084052329366,-0.193858987308514
4504,4505,4504,E01004621,0.086,E01004621,5.93812600058825,0.300831686424219,9,1.913,0.121091746038899,3.755,0.300831686424219,-0.181410112766697
4506,4507,4506,E01004623,0.069,E01004623,5.88712251072838,0.226577792253691,9,1.057,-0.298157325205278,1.32,0.226577792253691,-0.168883953073471
4508,4509,4508,E01004625,0.014,E01004625,5.85786488009434,0.122098265320457,7,1.235,-0.150123342802983,0.793,0.122098265320457,-0.142963304440821
4510,4511,4510,E01004627,0.067,E01004627,5.84715326414763,0.183873203989337,8,1.486,-0.140861709763693,1.38,0.183873203989337,-0.111912659507763
4512,4513,4512,E01004629,0.058,E01004629,5.92611483966603,0.250525741931501,9,1.106,-0.136158115655366,1.023,0.250525741931501,-0.0971878019604115
4513,4514,4513,E01004630,0.234,E01004630,5.54147882644947,0.106599796872359,7,1.062,0.0174156089475575,18.587,0.106599796872359,-0.0998096474891004
4514,4515,4514,E01004631,0.153,E01004631,5.42954755371267,-0.116112814050523,2,1.419,0.113381514868923,8.854,-0.116112814050523,-0.0231490450954478
4515,4516,4515,E01004632,0.079,E01004632,5.81685662382054,0.169988613763884,8,0.95,-0.17839845090311,1.746,0.169988613763884,-0.1979018322323
4516,4517,4516,E01004633,0.249,E01004633,5.57085429131985,0.156490324369791,8,0.968,0.0508998332783205,14.84,0.156490324369791,-0.124636654949982
4520,4521,4520,E01004637,0.13,E01004637,5.40167939079391,-0.175437406330762,1,0.947,0.107040014192222,3.557,-0.175437406330762,0.0416837038814268
4521,4522,4521,E01004638,0.035,E01004638,5.98628772616957,0.279242199073558,9,1.065,-0.173393779552237,1.393,0.279242199073558,-0.190015036880635
4525,4526,4525,E01004642,0.117,E01004642,5.74553380246015,0.150637284392028,8,1.008,0.005319967623115,13.266,0.150637284392028,-0.112677230241441
4528,4529,4528,E01004645,0.214,E01004645,5.61218611325747,0.149953666844287,8,1.134,0.11330677155391,19.184,0.149953666844287,-0.159229656878239
4529,4530,4529,E01004646,0.061,E01004646,5.76622508639938,0.0947390011902636,7,1.461,-0.0714031701587519,14.799,0.0947390011902636,-0.162851181627249
4530,4531,4530,E01004647,0.108,E01004647,5.71825316826009,0.111047612615735,7,1.729,-0.0339727681436461,12.759,0.111047612615735,-0.0674798515724749
4532,4533,4532,E01004649,0.045,E01004649,5.68289382383227,-0.0104749948457016,4,1.321,-0.0773240954389692,6.457,-0.0104749948457016,0.0808567497379468
4536,4537,4536,E01004653,0.058,E01004653,5.75471598042382,0.079126882689292,6,1.82,-0.257439082090602,2.277,0.079126882689292,-0.112062586499131
4537,4538,4537,E01004654,0.072,E01004654,5.77994685499077,0.123505149041491,7,1.947,-0.217162254897401,3.988,0.123505149041491,-0.172756982166927
4538,4539,4538,E01004656,0.137,E01004656,5.59759453283686,0.0300514316048118,5,2.093,0.081603988991825,7.8,0.0300514316048118,0.136584679039474
4539,4540,4539,E01004657,0.025,E01004657,5.74752691065943,0.0268046751453837,5,2.659,-0.141016186735019,3.459,0.0268046751453837,-0.0858501291044335
4540,4541,4540,E01004658,0.073,E01004658,5.68689780066333,0.0318237655558487,5,2.448,-0.110810565424071,7.353,0.0318237655558487,0.0090167297608322
4541,4542,4541,E01004659,0.053,E01004659,5.52668407508882,-0.155743376854723,1,1.059,-0.211880375118178,2.54,-0.155743376854723,0.113864699915454
4543,4544,4543,E01004661,0.126,E01004661,5.73026148287836,0.14767400238647,8,2.256,-0.130222581117867,2.699,0.14767400238647,0.0604688902766526
4544,4545,4544,E01004662,0.043,E01004662,5.77657604130515,0.0804718809435704,6,2.318,-0.118284748563155,1.021,0.0804718809435704,-0.0088425787177669
4545,4546,4545,E01004663,0.092,E01004663,5.72587005297343,0.0967817638602202,7,2.466,-0.0962010371248296,1.858,0.0967817638602202,-0.0435229692883653
4547,4548,4547,E01004666,0.197,E01004666,5.60894283863029,0.123459987906452,7,2.068,-0.218777584704846,7.189,0.123459987906452,-0.0444635655048222
4548,4549,4548,E01004667,0.179,E01004667,5.42142008556114,-0.0886808403151585,3,2.303,-0.0032743196015316,11.014,-0.0886808403151585,0.0365376576186141
4549,4550,4549,E01004668,0.14,E01004668,5.74356822808584,0.180128139379195,8,1.885,-0.0609510010351983,2.953,0.180128139379195,0.14055274617368
4550,4551,4550,E01004669,0.263,E01004669,5.55816850030279,0.162951925137979,8,2.351,0.12201324330396,15.597,0.162951925137979,0.0972749137238527
4551,4552,4551,E01004670,0.385,E01004670,5.41104460424847,0.182683871783694,8,1.593,0.170836346187459,32.239,0.182683871783694,-0.0427044053237974
4552,4553,4552,E01004674,0.283,E01004674,5.58493769599731,0.217074537668571,8,2.01,-0.073661319725482,16.34,0.217074537668571,-0.0428385282350721
4554,4555,4554,E01004676,0.164,E01004676,5.69485679599974,0.164240807496383,8,1.601,-0.170753308987198,11.063,0.164240807496383,-0.151288513131808
4555,4556,4555,E01004677,0.183,E01004677,5.87029807435142,0.365667831842328,9,1.509,-0.325709347966356,8.957,0.365667831842328,-0.244762868178443
4556,4557,4556,E01004678,0.182,E01004678,5.589311495904,0.0833135825531078,6,1.739,-0.187441432272205,12.077,0.0833135825531078,-0.0999293372038501
4557,4558,4557,E01004679,0.252,E01004679,5.56457680798648,0.154315853561839,8,2.026,-0.226176473385057,12.039,0.154315853561839,-0.0445128271384596
4559,4560,4559,E01004681,0.07,E01004681,5.68650138479598,0.0273243371630937,5,1.431,-0.0225513263336146,9.947,0.0273243371630937,0.0751033307123326
4560,4561,4560,E01004682,0.051,E01004682,5.71016889999783,0.0250061063706782,5,2.203,-0.0779855165530495,5.96,0.0250061063706782,-0.0578425941513077
4561,4562,4561,E01004683,0.024,E01004683,5.70407906477002,-0.0180108415858277,4,2.215,-0.023225124464043,1.929,-0.0180108415858277,-0.103510951767777
4562,4563,4562,E01004684,0.108,E01004684,5.79670892311977,0.189503367475412,8,2.585,0.0155049960140709,13.385,0.189503367475412,-0.0710447674571651
4564,4565,4564,E01004687,0.009,E01004687,5.7973274850198,0.0547225160369029,6,2.007,-0.175281822753987,0.361,0.0547225160369029,-0.149962235829248
4565,4566,4565,E01004688,0.006,E01004688,5.78149959965358,0.0347916181452642,5,1.63,-0.241409396537601,5.284,0.0347916181452642,-0.110749969904524
4566,4567,4566,E01004689,0.009,E01004689,5.69692639806377,-0.0456785709191286,3,2.535,0.223064215377264,4.805,-0.0456785709191286,-0.0653643165692386
4570,4571,4570,E01004693,0.034,E01004693,5.71685818199799,0.0084449840601808,5,2.197,-0.0973966272636815,2.485,0.0084449840601808,-0.0259131081734534
4571,4572,4571,E01004694,0.026,E01004694,5.75594323914627,0.0365886744740236,5,1.541,-0.249536901063872,2.994,0.0365886744740236,-0.193717411457078
4575,4576,4575,E01004698,0.078,E01004698,5.74983273556358,0.101597054665121,7,1.585,-0.239284570169549,4.095,0.101597054665121,-0.169277142403302
4576,4577,4576,E01004699,0.053,E01004699,5.51325813276427,-0.169169319179276,1,1.866,-0.169321226706914,2.4,-0.169169319179276,0.0579775977737424
4577,4578,4577,E01004700,0.048,E01004700,6.02390577208321,0.334639965930646,9,1.384,-0.497455973974447,5.285,0.334639965930646,-0.331288990241152
4578,4579,4578,E01004701,0.063,E01004701,6.01254955998489,0.343798816459377,9,1.662,-0.18454768261237,3.45,0.343798816459377,-0.0183775440387777
4580,4581,4580,E01004703,0.059,E01004703,5.81370067988203,0.139479252989306,7,1.781,-0.100982681145239,4.762,0.139479252989306,-0.118343956636571
4582,4583,4582,E01004706,0.042,E01004706,5.95453681408519,0.257064982881809,9,1.476,-0.340619538213328,1.105,0.257064982881809,-0.133736668316859
4583,4584,4583,E01004707,0.025,E01004707,6.05587380641216,0.33515157089811,9,1.51,-0.380991592835734,0.646,0.33515157089811,-0.209309218972095
4584,4585,4584,E01004708,0.148,E01004708,6.02131823871447,0.468819516742255,9,1.597,-0.335236076349758,4.25,0.468819516742255,-0.173820385152654
4585,4586,4585,E01004709,0.175,E01004709,5.78280222548379,0.267230616240271,9,1.735,-0.0922073760570325,5.448,0.267230616240271,-0.0746103743780031
4586,4587,4586,E01004710,0.243,E01004710,5.65796261958862,0.235392627587739,9,1.904,-0.0989707805528629,12.795,0.235392627587739,-0.0344688186162141
4587,4588,4587,E01004711,0.206,E01004711,5.78528943708387,0.312115623936267,9,1.565,-0.0869760571804132,13.828,0.312115623936267,-0.125186484520197
4588,4589,4588,E01004712,0.057,E01004712,5.74963739109039,0.07268062251406,6,2.393,-0.204763231396103,6.017,0.07268062251406,-0.17125903901803
4589,4590,4589,E01004713,0.011,E01004713,5.79117067260989,0.051301045310593,6,2.026,-0.298288480865184,3.033,0.051301045310593,-0.0995079978550691
4590,4591,4590,E01004714,0.035,E01004714,5.7108046368928,0.0037591097967934,5,2.248,-0.261932717519021,1.454,0.0037591097967934,0.0174839085783867
4591,4592,4591,E01004715,0.111,E01004715,5.65788919106126,0.0547866479423159,6,1.91,-0.284676789543151,13.01,0.0547866479423159,-0.0943430797632286
4593,4594,4593,E01004717,0.038,E01004717,5.68372476597627,-0.01921774859433,4,2.439,-0.217765756400783,0.172,-0.01921774859433,-0.0198130399845598
4594,4595,4594,E01004718,0.206,E01004718,5.64167660971483,0.168502796567218,8,1.816,-0.32722583516865,20.38,0.168502796567218,-0.303153504456892
4595,4596,4595,E01004719,0.216,E01004719,5.55294802757578,0.0934509228462091,7,1.469,-0.323861518659118,13.199,0.0934509228462091,-0.227282174880004
4597,4598,4597,E01004721,0.288,E01004721,5.50555772307917,0.144532918959449,7,1.817,-0.175395251342724,16.558,0.144532918959449,-0.0514146145897859
4598,4599,4598,E01004722,0.313,E01004722,5.3345059120833,0.0076728790086683,5,1.409,-0.171402339480952,21.196,0.0076728790086683,-0.0685409774733436
4599,4600,4599,E01004723,0.244,E01004723,5.75987588636803,0.338673565208955,9,1.688,-0.201751128534842,13.807,0.338673565208955,-0.164230580391891
4600,4601,4600,E01004724,0.076,E01004724,5.73724748953333,0.0862764669512689,6,1.326,-0.485140759740754,17.012,0.0862764669512689,-0.144324921189965
4602,4603,4602,E01004726,0.047,E01004726,5.64746199235195,-0.0431714846424191,4,1.76,0.0010281563754164,3.766,-0.0431714846424191,0.0679946599278766
4603,4604,4603,E01004727,0.022,E01004727,5.73417882536023,0.0093535773207719,5,2.4,0.25017891555722,3.589,0.0093535773207719,-0.069337058763806
4604,4605,4604,E01004728,0.122,E01004728,5.81093701178377,0.222878847924669,8,1.971,-0.0219777070651999,5.516,0.222878847924669,-0.129182419012712
4605,4606,4605,E01004729,0.223,E01004729,5.68174856708896,0.23182515825201,9,1.664,-0.1165127034907,4.818,0.23182515825201,0.0931614741471512
4606,4607,4606,E01004730,0.047,E01004730,5.7485486401452,0.0579151631508279,6,1.849,0.0985611639458922,2.261,0.0579151631508279,0.0414386030859658
4607,4608,4607,E01004731,0.054,E01004731,5.78291794489015,0.101858163788405,7,1.072,-0.41852698849168,6.307,0.101858163788405,0.0015645276423906
4608,4609,4608,E01004732,0.283,E01004732,5.76388787361513,0.396024715286391,9,1.2,-0.462093354077246,20.313,0.396024715286391,0.0219423173995017
4609,4610,4609,E01004733,0.1,E01004733,5.77869361983244,0.160546697453661,8,2.318,-0.21797923627439,7.629,0.160546697453661,-0.128535708228732
4610,4611,4610,E01004734,0.172,E01004734,5.62643417965766,0.106759557888737,7,2.718,-0.283773723408399,3.345,0.106759557888737,-0.0333761527672113
4611,4612,4611,E01004735,0.216,E01004735,5.78728983937865,0.327792734649073,9,2.137,-0.28724213931515,3.812,0.327792734649073,-0.0401639289846378
4612,4613,4612,E01004736,0.006,E01004736,5.80543008120731,0.0587220996989926,6,2.331,-0.201271165712893,4.252,0.0587220996989926,-0.0963044693380591
4614,4615,4614,E01004738,0.044,E01004738,5.77712781127842,0.0823913217586411,6,2.236,0.054180519134563,0.325,0.0823913217586411,0.0375500768692068
4616,4617,4616,E01004740,0.253,E01004740,5.52487973690033,0.115986453317488,7,2.0,-0.324539790023724,8.738,0.115986453317488,0.18507381239666
4618,4619,4618,E01004742,0.085,E01004742,5.86434564097174,0.225683655965908,9,1.713,-0.316953425498035,1.163,0.225683655965908,-0.136374890413519
4619,4620,4619,E01004743,0.176,E01004743,5.72386434903512,0.209660410633403,8,1.619,-0.503207714129775,8.142,0.209660410633403,-0.0384171778367306
4620,4621,4620,E01004744,0.187,E01004744,5.71317004232571,0.214010483183836,8,1.325,-0.395339623154851,5.517,0.214010483183836,-0.051327906514063
4621,4622,4621,E01004745,0.096,E01004745,5.7066454504743,0.0830278447283078,6,2.341,-0.0382643087953296,5.824,0.0830278447283078,0.0208011325538277
4623,4624,4623,E01004747,0.167,E01004747,5.67671083059526,0.150197854617315,8,1.807,-0.323586308140374,2.015,0.150197854617315,0.0548969710310655
4624,4625,4624,E01004748,0.044,E01004748,5.9304133726626,0.235676883142824,9,1.661,-0.533275544840952,0.956,0.235676883142824,-0.0875493783742365
4625,4626,4625,E01004749,0.087,E01004749,5.64975704027954,0.0138303969573101,5,1.635,-0.298713231858557,1.945,0.0138303969573101,-0.0154211850929435
4627,4628,4627,E01004751,0.064,E01004751,5.81523511231503,0.147852039631318,8,1.756,-0.266759267190315,2.129,0.147852039631318,-0.0215562925076918
4628,4629,4628,E01004752,0.158,E01004752,5.93438823268099,0.39556621912681,9,1.742,-0.45298335485252,2.527,0.39556621912681,-0.0970151039781594
4629,4630,4629,E01004753,0.126,E01004753,5.72095509579307,0.138367615301182,7,1.695,-0.27179709490314,1.818,0.138367615301182,-0.0111818916163983
4631,4632,4631,E01004755,0.237,E01004755,5.39781511210381,-0.0329609049478907,4,2.048,0.0458169838823374,8.471,-0.0329609049478907,0.195775123472507
4632,4633,4632,E01004756,0.168,E01004756,5.85238474813001,0.327239442993868,9,1.54,-0.403266668328629,4.441,0.327239442993868,-0.166082953310337
4634,4635,4634,E01004760,0.193,E01004760,5.9325272647702,0.441573730679143,9,1.942,-0.27423424448544,6.727,0.441573730679143,-0.171278523880935
4635,4636,4635,E01004761,0.03,E01004761,5.70572018235364,-0.008163698951387,4,1.744,-0.316466483185613,5.66,-0.008163698951387,-0.0344186657323254
4636,4637,4636,E01004762,0.044,E01004762,5.8602820184766,0.165545528956825,8,2.419,-0.269458162774501,5.241,0.165545528956825,-0.194124880514777
4637,4638,4637,E01004763,0.069,E01004763,5.59031877646575,-0.0702259420089393,3,2.206,-0.354063549053627,6.069,-0.0702259420089393,-0.053704350200815
